login; location; followers; contributions; stars; contributionsStreak; contributionsCurrentStreak
mtpereira;Lisbon, Portugal;11;171;11;3;0
brunogaspar;Portugal;91;169;649;4;0
diogomonica;Lisbon, Portugal;48;169;55;4;0
luis100;Braga, Portugal;7;168;2;5;0
axfcampos;Portugal;12;168;3;8;0
gundisalwa;Cascais, Portugal;3;167;1;4;0
carlosefr;Lisbon, Portugal;5;166;18;5;0
goncalossilva;Porto, Portugal;76;166;661;6;0
davidelnunes;Portugal;2;162;2;3;0
Relfos;Portugal;7;161;21;8;2
nunorafaelrocha;Portugal;4;161;3;42;42
Rafael-Baltazar;Lisbon, Portugal;5;160;1;5;0
ruipgil;Portugal;27;160;5;9;0
jgrocha;Braga, Portugal;6;158;0;5;0
filipesousacardoso;Portugal;7;156;0;7;0
ruiquelhas;Portugal;10;153;10;6;0
kappy;Portugal;6;148;51;3;0
ampereira;Braga, Portugal;7;147;7;5;0
lmmendes;Portugal;8;147;9;4;0
dmarcelino;Lisbon, Portugal;3;146;2;8;0
Duknust;Portugal;5;146;5;11;3
rfgamaral;Portugal;9;146;61;12;0
cristiano2lopes;Portugal;3;146;0;4;0
gigacardoso;Portugal;16;145;1;11;0
lfac-pt;Portugal - Coimbra;21;145;11;4;0
ordepdev;Portugal;5;145;9;11;0
Guntler;Portugal;3;144;2;5;0
jfhenriques;Portugal;6;144;0;6;0
CarameloMartins;Portugal;3;143;2;4;0
cbartol;Portugal;16;142;0;4;0
leonardo-faria;Porto, Portugal;9;141;1;9;0
rikas;Lisbon / Portugal;38;138;32;5;0
emmartins;Sesimbra, Portugal;3;137;5;6;0
rjfv;Coimbra, Portugal;14;134;1;4;0
JoaoM10;Porto, Portugal;3;134;0;8;0
semeano;Portugal;8;133;27;5;2
hugopeixoto;Porto, Portugal;31;132;34;6;0
noisebleed;Portugal;9;129;21;5;0
dgomes;Aveiro, Portugal;50;129;31;7;0
gil-l;Portugal;5;128;0;4;0
fampinheiro;Lisbon, Portugal;12;125;0;3;0
yriveiro;Porto, Portugal;6;125;10;6;0
rapzo;Braga, Portugal;18;124;0;9;0
aiscarvalho;Porto, Portugal;9;124;1;4;0
flaviojs;Portugal;20;122;9;4;0
josemarcelino;Portugal;17;120;12;4;0
premasagar;Coimbra, Portugal & Brighton, UK;100;117;760;2;0
jpmcosta;Portugal;10;117;0;5;0
arestivo;Porto, Portugal;17;116;17;5;0
fabiocarballo;Portugal;10;114;0;4;0
hailtonsilva;Portugal;3;113;3;3;0
letz;Portugal;13;113;4;3;0
lfiolhais;Lisbon, Portugal;4;113;1;7;0
foliveira;Lisbon, Portugal;16;112;1;5;0
diogo-gsa;Portugal;4;111;0;15;0
ruimalheiro;Portugal;7;110;12;7;0
filp;Lisbon, Portugal;106;109;512;4;4
s3rgiosan;Oeiras, Portugal;19;109;2;3;0
MarcosPortugal;Portugal;4;108;0;3;2
hacdias;Portugal;10;107;1;4;0
ticklemynausea;Portugal;18;107;33;3;0
joca-bt;Lisbon, Portugal;5;106;2;5;0
tiagoc;Porto, Portugal;4;106;2;9;0
dardevelin;Lisbon, Portugal;18;106;9;4;0
Whitebeard86;Portugal;3;105;21;5;2
JonnyBGod;Lisbon, Portugal;5;105;53;3;0
andre-martins;Lisbon, Portugal;12;104;49;6;0
goncabrita;Coimbra, Portugal;5;103;5;3;0
d3x7r0;Lisboa, Portugal;4;101;6;4;0
ruizink;Portugal;4;101;0;4;0
eliocro;Funchal, Portugal;3;100;3;3;0
manuelalves;Lisbon, Portugal;7;99;0;5;0
entering;Lisbon, Portugal;7;99;19;3;0
Keyaku;Portugal;3;98;6;5;0
crsantos;Coimbra, Portugal;25;98;26;3;0
firedeathz;Portugal;2;98;2;5;0
kintoandar;Porto, Portugal;16;98;6;5;0
cguedes;@ Lisbon, Portugal;21;96;21;3;0
prudencioj;Porto, Portugal;7;92;3;6;0
marcooliveira;Porto, Portugal;48;91;15;3;0
theFrantic;Portugal;5;90;0;4;0
xicohomio;Portugal;4;90;1;2;0
rubenfonseca;Lisbon, Portugal;138;89;517;3;0
rusco;Portugal;4;89;4;6;0
AntonioMeireles;Porto, Portugal;5;88;7;4;2
miguelvps;Lisbon, Portugal;5;86;20;4;0
MarleneOliveira;Portugal;4;86;0;4;0
melo;Figueira da Foz, Portugal;204;86;288;3;0
deaps;Porto, Portugal;2;84;0;4;0
nneves;Algarve, Portugal;29;84;103;5;0
jmadureira;Porto, Portugal;7;84;7;3;0
DevilWithin;Portugal;12;81;24;4;0
dnlserrano;Lisbon, Portugal;20;81;5;5;0
Plasticoo;Portugal;6;80;0;3;0
igordcard;Aveiro, Portugal;12;79;10;2;0
dzacarias;Lisbon, Portugal;6;79;5;4;0
eidge;Portugal;8;79;5;4;0
sofiafrocha;Portugal;4;77;0;7;0
seckin206;Lisbon, Portugal;10;76;25;5;0
jfloff;Portugal;13;76;29;3;0
cdsousa;Coimbra, Portugal;4;76;19;5;0
joaope;Coimbra, Portugal;8;76;7;4;0
HelderGoncalves92;Portugal;8;75;3;5;0
pedrombafonso;Lisboa, Portugal;4;75;0;3;0
leoxavier;Lisbon, Portugal;7;74;0;11;0
netp;Vila do Conde, Portugal;18;74;20;4;0
paulosilva86;Lisbon, Portugal;7;74;3;3;0
alexsantos;Portugal;4;74;26;4;0
AgreementMakerLight;Portugal;3;73;5;5;0
jotaemesousa;Coimbra Portugal;2;72;10;7;0
anpa;Porto, Portugal;3;72;1;3;0
rmdmachado;Braga, Portugal;26;71;4;4;0
hugorodrigues;Póvoa de Varzim, Portugal;22;70;54;3;0
impegoraro;Portugal;14;70;7;3;0
skyzzoor;Portugal;2;70;0;5;0
atduarte;Porto, Portugal;4;69;0;5;0
fcovas;Portugal;9;69;0;3;0
brNX;Coimbra Portugal;11;69;46;4;0
ramitos;Leiria, Portugal;45;69;234;2;0
luisfcorreia;Belas, Portugal;4;68;8;4;0
PedroNCordeiro;Coimbra, Portugal;3;68;1;4;0
jbarber;Porto, Portugal;4;68;30;2;0
xavierpinho;Braga, Portugal;5;68;3;7;0
GUIpsp;Portugal;13;68;13;3;0
joaomlourenco;Portugal;5;67;8;2;0
PChambino;Porto, Portugal;18;66;23;2;0
bgcngm;Lisbon, Portugal;13;66;85;5;0
MMSequeira;Lisboa, Portugal;8;66;4;3;2
defer;Lisbon, Portugal;64;66;71;6;0
ramstein74;Portugal - PORTO;3;65;0;4;0
fntneves;Guimarães, Portugal;24;64;483;4;0
JoaoMonteiro100;Portugal;3;64;0;5;0
tiagobrito;Aveiro, Portugal;5;64;3;2;0
joaquimadraz;Lisbon, Portugal;5;63;1;2;0
jmnsf;Lisbon, Portugal;4;63;0;3;0
miguelrpt;Portugal;2;63;8;4;0
Diogobarroso;Porto, Portugal;4;62;0;3;0
docgecko;Lisbon, Portugal;5;61;5;5;0
ismaelga;Porto, Portugal;11;60;11;8;0
mcoquet;Faro, Portugal;28;59;0;3;0
gcardoso89;Lisbon, Portugal;6;59;34;4;0
miguelsc;Portugal;7;59;0;4;0
truppelito;Portugal;3;58;16;5;0
Soarez;Lisbon, Portugal;62;58;112;2;2
adaptive;Madeira, Portugal;5;58;13;2;0
joaaoleite;Sintra, Portugal;6;58;0;5;0
jaasilva;Portugal;7;57;0;6;0
bmcustodio;Aveiro (Portugal);17;57;11;3;0
ricardograca;Portugal;7;56;28;2;0
jivagoalves;Lisbon, Portugal;6;56;14;2;0
brunocampos;Portugal;2;55;0;3;0
luisfaceira;Aveiro, Portugal;4;55;0;1;0
firetrap;Portugal;4;55;6;1;0
rui-teixeira;Portugal;3;55;0;2;0
ronaldofs;Portugal;11;55;3;2;0
ruipenso;Braga, Portugal;14;54;2;3;0
filiperocha;Portugal;3;54;20;2;0
Nelspike;Portugal;4;53;2;3;0
vascop;Portugal;8;53;85;3;0
porfirioribeiro;Portugal;5;52;2;5;0
madk;Portugal;7;52;6;4;4
alvieboy;Coimbra, Portugal;21;51;99;6;0
luiscubal;Portugal;5;51;11;6;0
dcsg;Lisbon area, Portugal;48;51;93;2;0
AfonsoTsukamoto;Lisbon, Portugal;10;50;68;3;0
jpntex;Portugal;5;50;235;3;0
Shemahmforash;Lisbon, Portugal;13;50;32;6;0
vascocosta;Portugal;5;49;1;7;0
pnbv;Portugal;5;49;2;4;0
JoaoFCosta;Portugal;7;49;0;2;0
medecau;Porto, Portugal;10;49;67;3;0
neteinstein;Portugal;5;49;5;3;0
include;Porto, Portugal;21;48;4;3;0
laginha;Coimbra, Portugal;16;48;30;4;0
jeromefaria;Portugal;7;48;0;2;0
carlosbio;Coimbra - Portugal;5;48;1;2;0
hugomrdias;Porto, Portugal;9;48;5;2;0
adbjesus;Portugal;11;48;0;2;0
miukimiu;Portugal;5;48;1;3;0
jopereira;Braga, Portugal;7;48;8;3;0
davidfpc;Portugal;5;48;0;3;0
davidajulio;Portugal;5;47;7;5;2
luismreis;Lisbon, Portugal;45;47;228;3;0
wiiaboo;Portugal;4;47;16;6;0
nunofilipecosta;Portugal;4;47;0;2;0
davidmartinho;Lisbon, Portugal;30;46;17;4;0
jolidog;Setúbal, Portugal;4;45;0;1;0
jmdbo;Portugal;3;45;0;4;0
marisaroque;Lisbon, Portugal;3;45;0;3;0
elrafael;Margem Sul champz, Portugal;5;45;27;2;0
webcracy;Lisbon, Portugal;57;44;129;2;0
andrefgneves;Braga, Portugal;7;44;1;2;0
Knitter;Portugal;14;44;10;4;0
premedios;Oeiras, Portugal;11;44;0;3;0
AnaisDias;Porto, Portugal;9;43;1;4;0
fmendes75;Portugal;4;43;0;5;0
ruicovelo;Portugal;5;43;1;3;0
JD557;Porto, Portugal;5;43;6;3;0
ivanbruel;Portugal;11;42;213;4;0
yarcub;Lisbon, Portugal;3;42;5;3;0
smmf;Lisbon, Portugal;17;42;0;3;0
CBaquero;Braga, Portugal;5;42;31;3;0
pasadinhas;Évora, Portugal;9;42;5;4;2
andreftavares;Porto, Portugal;5;42;0;5;0
adaofeliz;Porto, Portugal;21;42;22;2;0
pama;Lisbon, Portugal;13;41;5;4;0
marioabreu;Esposende, Portugal;3;41;0;6;2
joaoalto;Terroso, Póvoa de Varzim, Porto, Portugal;5;41;0;1;0
emmnunes;Coimbra, Portugal;2;41;0;1;0
hmiguellima;Lisbon, Portugal;2;41;0;3;0
zero808;Lisbon, Portugal;3;40;2;2;0
jportela;Porto, Portugal;5;40;12;3;0
luisalima;Porto, Portugal;12;40;8;1;0
nantunes;Lisbon, Portugal;5;40;1;3;2
tiagoalmeida;Porto, Portugal;5;40;0;6;6
pedroma;Braga, Portugal;6;40;3;4;0
marmelo;Portugal;9;40;17;2;0
ruimaranhao;Portugal;4;39;0;3;0
andreffs18;Portugal;4;39;0;2;0
andredasilvapinto;Portugal;7;39;1;5;0
jcbf;Lisbon, Portugal;3;39;4;2;0
jcalado;Portugal;4;38;11;4;0
ftpaul;Lisbon, Portugal;3;38;1;4;0
hfpmartins;Lisbon, Portugal;4;38;0;2;0
Sendoushi;Porto, Portugal;4;37;1;4;0
Fl4m3Ph03n1x;Portugal;5;36;2;2;0
cmpscabral;Porto, Portugal;6;36;14;3;0
m4ktub;Portugal;4;36;1;2;0
nelsuo;Portugal;3;35;5;6;0
rmrodrigues;Viana do Castelo, Portugal;9;35;35;3;0
albertocsm;Aveiro, Portugal;4;34;1;1;0
josekarvalho;Braga, Portugal;4;34;5;2;0
vascoconde;Lisbon, Portugal;5;34;3;2;0
pharaujo;Porto, Portugal;17;33;18;4;0
joaonuno;Portugal;9;33;287;3;2
miguelramos;Viana do Castelo, Portugal;4;33;23;5;0
hsilva-keep;Rua Rosalvo de Almeida, nº 5, Braga - Portugal;2;33;0;2;0
eSoares;Portugal;2;33;0;3;0
goncalomb;Portugal;4;33;4;3;0
HelloTiago;Seixal, Portugal;6;33;0;4;0
braposo;Coimbra, Portugal;6;33;4;2;0
rgl;Portugal;15;33;297;3;0
dark-bug;Coimbra, Portugal;3;32;0;6;0
ivoanjo;Portugal;4;32;2;2;0
